locality,street,rooms,area,price_total_zl,price_sqm_zl,owner_type,date_posted,photo_count,url,image_url
Łódź Widzew,ul. Dowborczyków,2,32,367395,11442,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-dowborczykow-2-pokojowe-a4j5s4,https://s2.adresowa.pl/oi/3d/5a/3a7412_c185_cover-2-pokojowe-mieszkanie-lodz-widzew-ul-dowborczykow.jpg
Łódź Bałuty,ul. Zawiszy Czarnego,2,37,369000,9930,Bez pośredników,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-zawiszy-czarnego-2-pokojowe-q4z8p0,https://s2.adresowa.pl/oi/2a/29/3a73ae_cff3_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-zawiszy-czarnego.jpg
Łódź,al. 1 Maja,1,23,250000,10643,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-lodz-al-1-maja-1-pokoj-v5k9w3,https://s2.adresowa.pl/oi/62/37/39e10e_d8ca_cover-1-pokojowe-mieszkanie-lodz-al-1-maja.jpg
Łódź Śródmieście,ul. Milionowa,2,45,667000,14822,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-milionowa-2-pokojowe-h4a4v8,https://s2.adresowa.pl/oi/2e/68/39d8e6_81e8_cover-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-milionowa.jpg
Łódź Śródmieście,al. Tadeusza Kościuszki,1,28,395000,14338,Bez pośredników,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-al-tadeusza-kosciuszki-1-pokoj-x9a1p0,https://s2.adresowa.pl/oi/78/26/3a724c_a361_cover-1-pokojowe-mieszkanie-lodz-srodmiescie-al-tadeusza-kosciuszki.jpg
Łódź Polesie,ul. Maratońska,2,42,429000,10113,Bez pośredników,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-maratonska-2-pokojowe-g0x1y6,https://s2.adresowa.pl/oi/34/4a/3a6e0c_ec0c_cover-2-pokojowe-mieszkanie-lodz-polesie-ul-maratonska.jpg
Łódź Teofilów,al. Pasjonistów,2,38,350000,9211,Bez pośredników,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-lodz-teofilow-al-pasjonistow-2-pokojowe-x3e4y3,https://s2.adresowa.pl/oi/72/25/3a6d56_6b35_cover-2-pokojowe-mieszkanie-lodz-teofilow-al-pasjonistow.jpg
Łódź,ul. Sukiennicza,3,57,430000,7544,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-ul-sukiennicza-3-pokojowe-v0x4t4,https://s2.adresowa.pl/oi/5e/76/39d5b8_b94d_cover-3-pokojowe-mieszkanie-lodz-ul-sukiennicza.jpg
Łódź Polesie,ul. Tomasza Rychlińskiego,2,58,513999,8899,Oferta biura nieruchomości,ponad miesiąc temu,3,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-tomasza-rychlinskiego-2-pokojowe-z0l4b4,https://s2.adresowa.pl/oi/1e/39/39b5e4_fb6d_cover-2-pokojowe-mieszkanie-lodz-polesie-ul-tomasza-rychlinskiego.jpg
Łódź Górna,ul. Piasta,2,47,360000,7660,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-piasta-2-pokojowe-a6n5j1,https://s2.adresowa.pl/oi/35/7d/3a6d80_c207_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-piasta.jpg
Łódź Teofilów,,1,38,420000,11053,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-lodz-teofilow-1-pokoj-38-m2-e2e4h6,https://s2.adresowa.pl/oi/6c/47/3a6ce6_623b_cover-1-pokojowe-mieszkanie-lodz-teofilow.jpg
Łódź Bałuty,ul. Świtezianki,4,74,560000,7568,Bez pośredników,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-switezianki-4-pokojowe-c7m9y0,https://s2.adresowa.pl/oi/70/58/3a6b40_b688_cover-4-pokojowe-mieszkanie-lodz-baluty-ul-switezianki.jpg
Łódź Bałuty,ul. Jana Woronicza,2,43,290000,6780,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-jana-woronicza-2-pokojowe-x9q6s8,https://s2.adresowa.pl/oi/67/45/39b48c_c271_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-jana-woronicza.jpg
Łódź Chojny,ul. Antoniego Edwarda Odyńca,3,60,465000,7732,Oferta biura nieruchomości,ponad miesiąc temu,18,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-antoniego-edwarda-odynca-3-pokojowe-j0e1f8,https://s2.adresowa.pl/oi/4d/34/399816_857e_cover-3-pokojowe-mieszkanie-lodz-chojny-ul-antoniego-edwarda-odynca.jpg
Łódź Chojny,ul. Sąsiedzka,2,47,485000,10319,Bez pośredników,ponad tydzień temu,26,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-sasiedzka-2-pokojowe-t2x2e6,https://s2.adresowa.pl/oi/4f/5e/3a645c_7b92_cover-2-pokojowe-mieszkanie-lodz-chojny-ul-sasiedzka.jpg
Łódź Teofilów,,2,38,320000,8531,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-teofilow-2-pokojowe-37-m2-n3q6z9,https://s2.adresowa.pl/oi/45/79/3a6460_dec5_cover-2-pokojowe-mieszkanie-lodz-teofilow.jpg
Łódź Górna,ul. Pabianicka,2,50,460000,9293,Bez pośredników,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-pabianicka-2-pokojowe-m4r9j7,https://s2.adresowa.pl/oi/2e/7a/3a63c6_e52b_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-pabianicka.jpg
Łódź Bałuty,ul. Sukiennicza,3,57,460000,8070,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-sukiennicza-3-pokojowe-z9k2a1,https://s2.adresowa.pl/oi/34/71/3997c6_842d_cover-3-pokojowe-mieszkanie-lodz-baluty-ul-sukiennicza.jpg
Łódź,ul. gen. Józefa Dwernickiego,2,51,434000,8493,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-lodz-ul-gen-jozefa-dwernickiego-2-pokojowe-l7j7d9,https://s2.adresowa.pl/oi/53/6e/3996cc_bb60_cover-2-pokojowe-mieszkanie-lodz-ul-gen-jozefa-dwernickiego.jpg
Łódź Śródmieście,ul. Piotrkowska,3,84,475000,5655,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-f2i2t1,https://s2.adresowa.pl/oi/7d/63/3a63c2_906e_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.jpg
Łódź Górna,ul. Graniczna,2,49,570000,11633,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-graniczna-2-pokojowe-n4z8e1,https://s2.adresowa.pl/oi/6b/11/3a6384_afbf_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-graniczna.jpg
Łódź Widzew,ul. Widzewska,1,29,399900,13847,Bez pośredników,ponad tydzień temu,4,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-widzewska-1-pokoj-e0x9e3,https://s2.adresowa.pl/oi/5f/64/3a6334_546f_cover-1-pokojowe-mieszkanie-lodz-widzew-ul-widzewska.jpg
Łódź,ul. Wierzbowa,2,53,449000,8547,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-lodz-ul-wierzbowa-2-pokojowe-s7p2m2,https://s2.adresowa.pl/oi/71/48/3996c8_7925_cover-2-pokojowe-mieszkanie-lodz-ul-wierzbowa.jpg
Łódź Olechów,ul. Zakładowa,3,67,588000,8741,Oferta biura nieruchomości,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-lodz-olechow-ul-zakladowa-3-pokojowe-b3e5o1,https://s2.adresowa.pl/oi/39/4d/399078_e854_cover-3-pokojowe-mieszkanie-lodz-olechow-ul-zakladowa.jpg
Łódź Teofilów,,2,37,347000,9378,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-teofilow-2-pokojowe-37-m2-s8h3p0,https://s2.adresowa.pl/oi/61/5b/3a628a_8e5a_cover-2-pokojowe-mieszkanie-lodz-teofilow.jpg
Łódź Widzew,ul. Jana Kilińskiego,1,26,399000,15574,Bez pośredników,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-jana-kilinskiego-1-pokoj-y2e4v2,https://s2.adresowa.pl/oi/71/2a/3a6276_e6ff_cover-1-pokojowe-mieszkanie-lodz-widzew-ul-jana-kilinskiego.jpg
Łódź Śródmieście,ul. Jana Kilińskiego,1,32,459000,14344,Bez pośredników,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-jana-kilinskiego-1-pokoj-r7c6i5,https://s2.adresowa.pl/oi/75/7f/3a6270_cacb_cover-1-pokojowe-mieszkanie-lodz-srodmiescie-ul-jana-kilinskiego.jpg
Łódź Górna,ul. Społeczna,2,51,365000,7153,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-spoleczna-2-pokojowe-n3v7b4,https://s2.adresowa.pl/oi/55/31/398cee_6d04_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-spoleczna.jpg
Łódź Górna,ul. Lubelska,2,37,335000,9141,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-lubelska-2-pokojowe-c3u8o1,https://s2.adresowa.pl/oi/32/46/3986b2_aa2a_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-lubelska.jpg
Łódź Koziny,ul. Piotra Bardowskiego,3,54,379000,7019,Bez pośredników,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-lodz-koziny-ul-piotra-bardowskiego-3-pokojowe-u2n0i0,https://s2.adresowa.pl/oi/52/59/3a6248_cf73_cover-3-pokojowe-mieszkanie-lodz-koziny-ul-piotra-bardowskiego.jpg
Łódź Dąbrowa,ul. Juliusza Kossaka,2,37,260000,7027,Bez pośredników,ponad tydzień temu,3,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-juliusza-kossaka-2-pokojowe-t4u5l0,https://s2.adresowa.pl/oi/66/4b/3a6200_4b52_cover-2-pokojowe-mieszkanie-lodz-dabrowa-ul-juliusza-kossaka.jpg
Łódź Koziny,ul. Zygmunta Lorentza,2,52,469000,9019,Bez pośredników,ponad tydzień temu,15,https://adresowo.pl/o/mieszkanie-lodz-koziny-ul-zygmunta-lorentza-2-pokojowe-n6b7l6,https://s2.adresowa.pl/oi/19/36/3a6050_94ce_cover-2-pokojowe-mieszkanie-lodz-koziny-ul-zygmunta-lorentza.jpg
Łódź,ul. Olsztyńska,2,46,321000,6978,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-lodz-ul-olsztynska-2-pokojowe-y8y1w9,https://s2.adresowa.pl/oi/72/6a/398542_38d9_cover-2-pokojowe-mieszkanie-lodz-ul-olsztynska.jpg
Łódź Polesie,ul. dr. Adama Próchnika,3,78,420000,5412,Oferta biura nieruchomości,ponad miesiąc temu,22,https://adresowo.pl/o/mieszkanie-lodz-polesie-ul-dr-adama-prochnika-3-pokojowe-x1i6i3,https://s2.adresowa.pl/oi/31/3b/395e90_e867_cover-3-pokojowe-mieszkanie-lodz-polesie-ul-dr-adama-prochnika.jpg
Łódź Dąbrowa,ul. Lucjana Rydla,2,45,350000,7865,Bez pośredników,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-lucjana-rydla-2-pokojowe-t5o6u8,https://s2.adresowa.pl/oi/66/20/3a603e_acd5_cover-2-pokojowe-mieszkanie-lodz-dabrowa-ul-lucjana-rydla.jpg
Łódź Ruda Pabianicka,ul. Starorudzka,3,64,865000,13465,Bez pośredników,ponad tydzień temu,20,https://adresowo.pl/o/mieszkanie-lodz-ruda-pabianicka-ul-starorudzka-3-pokojowe-b1a5t3,https://s2.adresowa.pl/oi/5b/2a/3a5f2c_5abf_cover-3-pokojowe-mieszkanie-lodz-ruda-pabianicka-ul-starorudzka.jpg
Łódź Teofilów,ul. Wici,2,38,300000,7895,Bez pośredników,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-wici-2-pokojowe-u6a7r6,https://s2.adresowa.pl/oi/13/4c/3a5e8e_8ddf_cover-2-pokojowe-mieszkanie-lodz-teofilow-ul-wici.jpg
Łódź Berlinek,ul. Zgierska,2,47,425000,9043,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-lodz-berlinek-ul-zgierska-2-pokojowe-n6i7p9,https://s2.adresowa.pl/oi/37/2e/395e54_f6dc_cover-2-pokojowe-mieszkanie-lodz-berlinek-ul-zgierska.jpg
Łódź Bałuty,ul. Wojska Polskiego,1,36,280000,7863,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-wojska-polskiego-1-pokoj-z8r6h8,https://s2.adresowa.pl/oi/41/33/395e3e_279f_cover-1-pokojowe-mieszkanie-lodz-baluty-ul-wojska-polskiego.jpg
Łódź Górna,,2,43,420000,9724,Bez pośredników,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-lodz-gorna-2-pokojowe-43-m2-f3s5q3,https://s2.adresowa.pl/oi/61/25/3a5e18_e31d_cover-2-pokojowe-mieszkanie-lodz-gorna.jpg
Łódź Widzew,ul. Józefa Elsnera,3,68,800000,11847,Bez pośredników,ponad tydzień temu,14,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-jozefa-elsnera-3-pokojowe-u0x6m1,https://s2.adresowa.pl/oi/47/4d/3a5d46_3831_cover-3-pokojowe-mieszkanie-lodz-widzew-ul-jozefa-elsnera.jpg
Łódź Dąbrowa,ul. Juliusza Kossaka,3,47,420000,8895,Bez pośredników,ponad tydzień temu,12,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-juliusza-kossaka-3-pokojowe-d8i1j3,https://s2.adresowa.pl/oi/46/6e/3a5c78_c5bd_cover-3-pokojowe-mieszkanie-lodz-dabrowa-ul-juliusza-kossaka.jpg
Łódź Śródmieście,ul. Piotrkowska,3,65,570000,8710,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-3-pokojowe-h6d1m7,https://s2.adresowa.pl/oi/4a/68/395b9e_c04c_cover-3-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.jpg
Łódź Śródmieście,ul. Rewolucji 1905 r.,2,96,649000,6760,Oferta biura nieruchomości,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-rewolucji-1905-r-2-pokojowe-r9s7e3,https://s2.adresowa.pl/oi/23/34/395b0e_c668_cover-2-pokojowe-mieszkanie-lodz-srodmiescie-ul-rewolucji-1905-r-.jpg
Łódź Widzew,ul. Listopadowa,3,64,750000,11719,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-listopadowa-3-pokojowe-e2i0w9,https://s2.adresowa.pl/oi/15/2a/3a5c46_6a94_cover-3-pokojowe-mieszkanie-lodz-widzew-ul-listopadowa.jpg
Łódź Retkinia,ul. Olimpijska,2,33,329980,9999,Bez pośredników,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-olimpijska-2-pokojowe-i4r5a0,https://s2.adresowa.pl/oi/1e/3a/3a5bb2_f854_cover-2-pokojowe-mieszkanie-lodz-retkinia-ul-olimpijska.jpg
Łódź Retkinia,al. ks. kard. Stefana Wyszyńskiego,2,43,324750,7552,Bez pośredników,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-lodz-retkinia-al-ks-kard-stefana-wyszynskiego-2-pokojowe-k0v4t7,https://s2.adresowa.pl/oi/6e/17/3a5bae_8bb6_cover-2-pokojowe-mieszkanie-lodz-retkinia-al-ks-kard-stefana-wyszynskiego.jpg
Łódź Karolew,ul. Bratysławska,2,36,249000,6996,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-lodz-karolew-ul-bratyslawska-2-pokojowe-u0g6d1,https://s2.adresowa.pl/oi/33/45/395662_794e_cover-2-pokojowe-mieszkanie-lodz-karolew-ul-bratyslawska.jpg
Łódź,ul. Plantowa,2,45,415000,9222,Oferta biura nieruchomości,ponad miesiąc temu,8,https://adresowo.pl/o/mieszkanie-lodz-ul-plantowa-2-pokojowe-f8c8y8,https://s2.adresowa.pl/oi/6b/29/39561a_d9b1_cover-2-pokojowe-mieszkanie-lodz-ul-plantowa.jpg
Łódź Górna,,2,44,425000,9659,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-gorna-2-pokojowe-44-m2-h3x0x8,https://s2.adresowa.pl/oi/11/7f/3a5abc_eb7f_cover-2-pokojowe-mieszkanie-lodz-gorna.jpg
Łódź Widzew,,2,37,389000,10514,Bez pośredników,ponad tydzień temu,19,https://adresowo.pl/o/mieszkanie-lodz-widzew-2-pokojowe-37-m2-q2k3l9,https://s2.adresowa.pl/oi/2e/3b/3a5a8c_3981_cover-2-pokojowe-mieszkanie-lodz-widzew.jpg
Łódź Bałuty,ul. Zgierska,2,63,420000,6667,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-zgierska-2-pokojowe-y7m2a6,https://s2.adresowa.pl/oi/4f/40/3a5a36_769f_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-zgierska.jpg
Łódź Widzew,ul. Złotno,1,23,155000,6739,Oferta biura nieruchomości,ponad miesiąc temu,15,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-zlotno-1-pokoj-w5o1t7,https://s2.adresowa.pl/oi/4e/22/395600_5619_cover-1-pokojowe-mieszkanie-lodz-widzew-ul-zlotno.jpg
Łódź Górna,ul. Bednarska,2,43,395000,9294,Oferta biura nieruchomości,ponad miesiąc temu,12,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-bednarska-2-pokojowe-z3y5e0,https://s2.adresowa.pl/oi/4a/14/39520e_a8a1_cover-2-pokojowe-mieszkanie-lodz-gorna-ul-bednarska.jpg
Łódź Chojny,ul. Chóralna,1,36,285000,7917,Bez pośredników,ponad tydzień temu,11,https://adresowo.pl/o/mieszkanie-lodz-chojny-ul-choralna-1-pokoj-l1o4x7,https://s2.adresowa.pl/oi/6f/7a/3a58aa_70ea_cover-1-pokojowe-mieszkanie-lodz-chojny-ul-choralna.jpg
Łódź Olechów,ul. Bolka Świdnickiego,4,73,550000,7518,Bez pośredników,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-lodz-olechow-ul-bolka-swidnickiego-4-pokojowe-r3q5y0,https://s2.adresowa.pl/oi/63/2c/3a5874_5aab_cover-4-pokojowe-mieszkanie-lodz-olechow-ul-bolka-swidnickiego.jpg
Łódź Stare Polesie,ul. 6 Sierpnia,2,60,650000,10833,Bez pośredników,ponad tydzień temu,13,https://adresowo.pl/o/mieszkanie-lodz-stare-polesie-ul-6-sierpnia-2-pokojowe-e6x7x6,https://s2.adresowa.pl/oi/1c/71/3a5862_92ed_cover-2-pokojowe-mieszkanie-lodz-stare-polesie-ul-6-sierpnia.jpg
Łódź Stare Polesie,ul. Srebrzyńska,2,33,345360,10516,Oferta biura nieruchomości,ponad miesiąc temu,19,https://adresowo.pl/o/mieszkanie-lodz-stare-polesie-ul-srebrzynska-2-pokojowe-q0g9x7,https://s2.adresowa.pl/oi/32/6e/395154_5932_cover-2-pokojowe-mieszkanie-lodz-stare-polesie-ul-srebrzynska.jpg
Łódź Radogoszcz,ul. Syrenki,3,62,458360,7379,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-ul-syrenki-3-pokojowe-m9f0l7,https://s2.adresowa.pl/oi/58/3a/395132_f99a_cover-3-pokojowe-mieszkanie-lodz-radogoszcz-ul-syrenki.jpg
Łódź Teofilów,,1,27,299000,11074,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-teofilow-1-pokoj-27-m2-j0b5s0,https://s2.adresowa.pl/oi/36/1b/3a5622_415a_cover-1-pokojowe-mieszkanie-lodz-teofilow.jpg
Łódź Górna,ul. Łęczycka,1,37,360000,9631,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-leczycka-1-pokoj-c5q7r7,https://s2.adresowa.pl/oi/45/35/3a561e_e9c4_cover-1-pokojowe-mieszkanie-lodz-gorna-ul-leczycka.jpg
Łódź Śródmieście,ul. Piotrkowska,1,33,385000,11706,Bez pośredników,ponad tydzień temu,5,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-piotrkowska-1-pokoj-i6n5c8,https://s2.adresowa.pl/oi/54/3b/3a55dc_e0a2_cover-1-pokojowe-mieszkanie-lodz-srodmiescie-ul-piotrkowska.jpg
Łódź Górna,ul. Lubelska,3,61,385000,6311,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-lodz-gorna-ul-lubelska-3-pokojowe-z1s7h4,https://s2.adresowa.pl/oi/2b/49/394a3a_9257_cover-3-pokojowe-mieszkanie-lodz-gorna-ul-lubelska.jpg
Łódź Bałuty,ul. Krawiecka,2,42,289000,6839,Oferta biura nieruchomości,ponad miesiąc temu,7,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-krawiecka-2-pokojowe-u5s6g8,https://s2.adresowa.pl/oi/7a/29/394a04_de49_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-krawiecka.jpg
Łódź Dąbrowa,ul. Zbaraska,2,39,350000,9091,Bez pośredników,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-lodz-dabrowa-ul-zbaraska-2-pokojowe-b0x2y8,https://s2.adresowa.pl/oi/11/70/3a55d4_a453_cover-2-pokojowe-mieszkanie-lodz-dabrowa-ul-zbaraska.jpg
Łódź Widzew,ul. Karola Adamieckiego,3,68,549000,8074,Bez pośredników,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-karola-adamieckiego-3-pokojowe-s9t6w2,https://s2.adresowa.pl/oi/52/71/3a54f4_407b_cover-3-pokojowe-mieszkanie-lodz-widzew-ul-karola-adamieckiego.jpg
Łódź Radogoszcz,,4,53,430000,8113,Bez pośredników,ponad tydzień temu,8,https://adresowo.pl/o/mieszkanie-lodz-radogoszcz-4-pokojowe-53-m2-n2v9e3,https://s2.adresowa.pl/oi/27/1f/3a4f70_48fa_cover-4-pokojowe-mieszkanie-lodz-radogoszcz.jpg
Łódź Doły,al. Chryzantem,2,36,325000,9086,Oferta biura nieruchomości,ponad miesiąc temu,9,https://adresowo.pl/o/mieszkanie-lodz-doly-al-chryzantem-2-pokojowe-l3u8d3,https://s2.adresowa.pl/oi/25/14/394394_9b23_cover-2-pokojowe-mieszkanie-lodz-doly-al-chryzantem.jpg
Łódź,ul. Młynarska,4,88,655000,7477,Oferta biura nieruchomości,ponad miesiąc temu,11,https://adresowo.pl/o/mieszkanie-lodz-ul-mlynarska-4-pokojowe-y6f5j3,https://s2.adresowa.pl/oi/51/5f/393702_d332_cover-4-pokojowe-mieszkanie-lodz-ul-mlynarska.jpg
Łódź Bałuty,ul. Rysownicza,4,70,625000,8929,Bez pośredników,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-rysownicza-4-pokojowe-w5i1t2,https://s2.adresowa.pl/oi/22/71/39a150_9209_cover-4-pokojowe-mieszkanie-lodz-baluty-ul-rysownicza.jpg
Łódź Stare Polesie,,2,65,475000,7308,Bez pośredników,ponad tydzień temu,6,https://adresowo.pl/o/mieszkanie-lodz-stare-polesie-2-pokojowe-65-m2-o7m5w0,https://s2.adresowa.pl/oi/4a/27/3a4f50_bb3c_cover-2-pokojowe-mieszkanie-lodz-stare-polesie.jpg
Łódź Teofilów,ul. Grabieniec,2,47,355000,7634,Bez pośredników,ponad tydzień temu,9,https://adresowo.pl/o/mieszkanie-lodz-teofilow-ul-grabieniec-2-pokojowe-m8e9c2,https://s2.adresowa.pl/oi/5a/56/3a4f0c_5881_cover-2-pokojowe-mieszkanie-lodz-teofilow-ul-grabieniec.jpg
,,,,,,Pośrednik,,,https://adresowo.pl/mieszkania/lodz/srodmiescie-1/,
Łódź Widzew,ul. Milionowa,3,62,570400,9200,Bez pośredników,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-lodz-widzew-ul-milionowa-3-pokojowe-c8a3s4,https://s2.adresowa.pl/oi/40/18/3a4e66_65e9_cover-3-pokojowe-mieszkanie-lodz-widzew-ul-milionowa.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Łódź Śródmieście,ul. Gdańska,5,125,679000,5454,Oferta biura nieruchomości,ponad miesiąc temu,13,https://adresowo.pl/o/mieszkanie-lodz-srodmiescie-ul-gdanska-5-pokojowe-e7u3g5,https://s2.adresowa.pl/oi/68/77/392e82_8e63_cover-5-pokojowe-mieszkanie-lodz-srodmiescie-ul-gdanska.jpg
Łódź,ul. Ignacego Paderewskiego,2,38,365000,9605,Oferta biura nieruchomości,ponad miesiąc temu,10,https://adresowo.pl/o/mieszkanie-lodz-ul-ignacego-paderewskiego-2-pokojowe-m0h5h3,https://s2.adresowa.pl/oi/2d/7d/392912_ec4a_cover-2-pokojowe-mieszkanie-lodz-ul-ignacego-paderewskiego.jpg
Łódź Retkinia,ul. Retkińska,2,42,350000,8288,Bez pośredników,ponad tydzień temu,10,https://adresowo.pl/o/mieszkanie-lodz-retkinia-ul-retkinska-2-pokojowe-q5e4k3,https://s2.adresowa.pl/oi/28/34/3a4d7e_be64_cover-2-pokojowe-mieszkanie-lodz-retkinia-ul-retkinska.jpg
Łódź Bałuty,ul. Generała Tadeusza Kutrzeby,2,46,349000,7587,Bez pośredników,ponad tydzień temu,7,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-generala-tadeusza-kutrzeby-2-pokojowe-i7s5r2,https://s2.adresowa.pl/oi/36/3e/3a4cfc_43ec_cover-2-pokojowe-mieszkanie-lodz-baluty-ul-generala-tadeusza-kutrzeby.jpg
,,,,,,Pośrednik,,,,
,,,,,,Pośrednik,,,,
Łódź Bałuty,ul. Powstańców Wielkopolskich,3,58,549000,9466,Bez pośredników,ponad tydzień temu,35,https://adresowo.pl/o/mieszkanie-lodz-baluty-ul-powstancow-wielkopolskich-3-pokojowe-o0n1l3,https://s2.adresowa.pl/oi/64/46/3a4cf2_f6e5_cover-3-pokojowe-mieszkanie-lodz-baluty-ul-powstancow-wielkopolskich.jpg
Łódź Bałuty,,2,45,329000,7311,Oferta biura nieruchomości,ponad miesiąc temu,14,https://adresowo.pl/o/mieszkanie-lodz-baluty-2-pokojowe-45-m2-u4c2g0,https://s2.adresowa.pl/oi/2c/2d/3927ca_6d76_cover-2-pokojowe-mieszkanie-lodz-baluty.jpg
